"","Country","Region","Round","Subject","Year.PISA","Mean.PISA","StDev.PISA","Per5.PISA","Per10.PISA","Per25.PISA","Per75.PISA","Per90.PISA","Per95.PISA","Mean.M.PISA","Mean.F.PISA","Con.Num.PISA","Con.Alg.PISA","Con.Meas.PISA","Con.Geom.PISA","Con.Data.PISA","Con.Num.F.PISA","Con.Num.M.PISA","Con.Alg.F.PISA","Con.Alg.M.PISA","Con.Meas.F.PISA","Con.Meas.M.PISA","Con.Geom.F.PISA","Con.Geom.M.PISA","Con.Data.F.PISA","Con.Data.M.PISA","Con.SS.PISA","Con.SS.M.PISA","Con.SS.F.PISA","Con.CR.PISA","Con.CR.M.PISA","Con.CR.F.PISA","Con.Quant.PISA","Con.Quant.M.PISA","Con.Quant.F.PISA","Con.Un.PISA","Con.Un.M.PISA","Con.Un.F.PISA","Year.TIMSS","Mean.TIMSS","StDev.TIMSS","Per5.TIMSS","Per10.TIMSS","Per25.TIMSS","Per75.TIMSS","Per90.TIMSS","Per95.TIMSS","Mean.M.TIMSS","Mean.F.TIMSS","Con.Num.TIMSS","Con.Alg.TIMSS","Con.Meas.TIMSS","Con.Geom.TIMSS","Con.Data.TIMSS","Con.Num.F.TIMSS","Con.Num.M.TIMSS","Con.Alg.F.TIMSS","Con.Alg.M.TIMSS","Con.Meas.F.TIMSS","Con.Meas.M.TIMSS","Con.Geom.F.TIMSS","Con.Geom.M.TIMSS","Con.Data.F.TIMSS","Con.Data.M.TIMSS","Con.SS.TIMSS","Con.SS.M.TIMSS","Con.SS.F.TIMSS","Con.CR.TIMSS","Con.CR.M.TIMSS","Con.CR.F.TIMSS","Con.Quant.TIMSS","Con.Quant.M.TIMSS","Con.Quant.F.TIMSS","Con.Un.TIMSS","Con.Un.M.TIMSS","Con.Un.F.TIMSS"
"1","Australia","Western",1,"Math",NA,0.668447986359244,0.344229026795618,0.720374350447746,0.685264401919885,0.681334641808481,0.666362499324939,0.647702560503494,0.648034375944619,0.641461177078333,0.714742009289445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598055975182862,0.576597645846153,0.61193742042223,0.669263836567233,0.646852342244896,0.704864674965087,0.584563353394544,0.563516365544374,0.615112242095165,0.769132237956443,0.734604575983905,0.813224247348044,NA,0.395707682672988,0.321544507428918,0.358759470115058,NA,0.365991528396339,-2.24058071210145,NA,-2.29147856430575,0.476419543561514,0.308871443210225,0.318183093072761,0.333101219424606,0.489454377293102,0.184326377200667,0.766265914571087,0.222062720427215,0.427893302462657,0.234545685237966,0.417166988795731,0.433792066187134,0.543983182907627,0.099907851660671,0.272545768911179,0.716012077247363,0.82481258476086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Hungary","Western",1,"Math",NA,0.131584249283316,0.178999093933721,0.149325890411719,0.15414633539846,0.115174695051128,0.145804452836018,0.151900225258793,0.171319432720991,0.121995683984223,0.144005321649814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0405461678090079,-0.039809637018331,-0.051518345456492,0.251698877877105,0.256650570262338,0.24426003587899,0.24198203931216,0.215462139766966,0.274434692627074,0.0842512345464658,0.0675042042796021,0.106560418618019,NA,0.703431199030976,0.0913027613687049,0.759942939266857,NA,0.692568584503843,0.648251543177887,NA,0.628174460097154,0.759960279375177,0.649500091144882,0.706833365725495,0.798800582669752,0.664536736042881,0.531998893546641,0.7014417852754,0.64151452567862,0.758120068129847,0.752653439152302,0.827039254290116,0.593187396550242,0.721663932916072,0.449826655786211,0.629780901043346,0.664262917770295,0.721320686618881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Italy","Western",1,"Math",NA,-0.247378388652634,0.509458959657516,-0.402031243416169,-0.358657315036019,-0.317771146586847,-0.23015413629487,-0.168913050487779,-0.141524748769514,-0.177090509009356,-0.315754787837667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177389484164409,-0.132270729448004,-0.187225206658958,-0.346810896245412,-0.245037422286666,-0.42571034824624,-0.100599274770224,-0.0497220322539153,-0.147356559095325,-0.339722719945425,-0.218395955022242,-0.465500776068191,NA,0.126449605859748,-0.254059857721615,0.184913300149278,NA,0.139899720321914,0.39110170227234,NA,0.381997982491513,0.15421416195508,0.081785677920454,0.0925151928227862,0.0403759053848009,0.351889666846847,-0.134373429449809,0.234708054346453,0.0616840890075596,0.123068595692944,-0.00458097041480432,0.0734031532197954,0.311180273600127,0.391685397186104,-0.166030439474739,-0.0995741603931612,0.159708612868882,0.307353094050964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Japan","Eastern",1,"Math",NA,0.826349085499223,1.335608623967,0.661300371823329,0.740207650180722,0.797896983787935,0.854341793890383,0.866438884876156,0.856597163604956,0.830357720021645,0.841572384320474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08460998889095,1.06972347213774,1.12460778496488,0.822370988086947,0.814081673094563,0.84444183832451,0.747697312481394,0.729256473057425,0.761116906152918,0.720212166284302,0.734604575983905,0.712272271815183,NA,1.22912553947587,0.0913027613687049,1.22799031994396,NA,1.23267679268164,0.861631198397383,NA,0.83003917173378,1.24971245941696,1.19198275267045,1.0578723216699,1.25119424982218,1.08973675014949,1.57501644258456,1.31078860065486,1.01161905972398,1.10104786324577,1.21762193625491,1.27657657773557,1.10815692541567,1.0643339507895,1.5415733246579,1.58240792006246,1.27231554162584,1.32933558820301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Korea","Eastern",1,"Math",NA,0.952669964811206,-0.151460771790073,1.19296617944308,1.12481038800658,0.997718141467001,0.868801739626186,0.851856463251312,0.856597163604956,1.03499564154357,0.809864790562717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06940517596258,1.1467743824958,0.928586763227984,0.989396971562998,1.07886144693987,0.830484121988567,0.910831271568244,1.02758866658092,0.744894165702056,0.883279071858106,0.925204682185135,0.779573588837091,NA,1.47273998992595,0.551786253489132,1.30822701377432,NA,1.45876860075606,0.992941755455535,NA,0.918662703671811,1.52036497996636,1.40645264211079,1.42144838318375,1.63705943651101,1.31484263997063,1.7343663459098,1.25892929721831,1.35704995816631,1.46937771725918,1.56302710553114,1.69967052921364,1.30433579355488,1.31816359365871,1.611557085483,1.82056467481723,1.19469180241024,1.31639910093526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Norway","Western",1,"Math",NA,0.210534798853305,-0.151460771790073,0.30685650007683,0.264032831920134,0.231737037030583,0.203644235779231,0.195647490133325,0.18621677469673,0.18496119829866,0.239128102923086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202730839045035,-0.039809637018331,0.0691099756123666,0.154267054182742,0.131228572125087,0.188429170535221,0.20935524749479,0.165740107513051,0.258211952176212,0.475611807923596,0.464587758865497,0.493542991493985,NA,-0.168452097316657,-0.944785095902256,-0.0156784344266218,NA,-0.0861920877525111,0.248848598792675,NA,0.219521507271789,-0.180879434915612,-0.145300087369317,-0.208375340843847,-0.611603203158402,0.114277894257861,-0.2502642682318,0.338426661219553,-0.185052267022679,-0.232560228871721,-0.615682423749662,-0.600902831948386,0.127262584719617,0.099781307886516,-0.208020695969804,-0.293076523631418,0.366705250777154,0.320289581318711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Sweden","Western",1,"Math",NA,0.431596337649276,0.344229026795618,0.503769762158219,0.465491408876536,0.448209957849571,0.435003367552085,0.428966236130832,0.439471588284282,0.405340498399192,0.461081259227387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248345277830172,0.222163458199075,0.280209537482869,0.390887197440481,0.354201013257977,0.439668064582183,0.535623165668489,0.513794333290458,0.550221280291719,0.442998426808835,0.41693773231519,0.459892332983032,NA,0.318776803583491,-0.944785095902256,0.492487293165658,NA,0.391112840404609,0.451285707590659,NA,0.421386218908415,0.321760960390426,0.308871443210225,0.293108881933875,0.0802929936629562,0.501960260060943,-0.163346139145307,0.869984521444186,0.283746809434774,0.300883007975277,0.0485582863969225,0.113068211170865,0.495097962480637,0.505908736477246,-0.124040182979675,-0.203767740598376,0.884196845547834,0.863622046564102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","United States","Western",1,"Math",NA,0.0210534798853302,0.344229026795618,-0.086970024085947,-0.10225548981878,-0.0180394100682487,0.0590447784211976,0.0935705387594161,0.081935380866561,-0.00393534464465235,0.0488825403765422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146979858307653,-0.132270729448004,-0.157068126391743,0.126429390270066,0.103357016983475,0.146556021527394,-0.0842858788615393,-0.0994440645078306,-0.0662428568410174,0.116864615661227,0.0675042042796021,0.190687064895403,NA,0.382885869491405,0.0913027613687049,0.372132252420118,NA,0.365991528396339,0.516940986119735,NA,0.524780339502784,0.424866682504485,0.346719070758521,0.443554148767191,0.479463876444509,0.28936025300764,-0.0909143649065622,0.714406611134538,0.394778169648382,0.491398449706348,0.42053308407901,0.52294047666525,0.249874377306624,0.328227986468802,-0.124040182979675,-0.0549197688766404,0.703074787378096,0.708384199351133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Hong Kong SAR","Eastern",1,"Math",NA,1.07899084412319,1.1703786911051,0.917287612529135,1.01492389148491,1.09762872030653,1.10016087139904,1.04142794437429,1.00557058336234,1.03499564154357,1.12694072814029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16063405353284,1.10054383628096,1.23015756590013,0.878046315912297,0.828017450665369,0.928188136340164,1.04133843883772,0.994440645078306,1.10179445562101,1.20941288300571,1.19522149930354,1.23385747873496,NA,1.4342745503812,-0.829664222872149,1.52219153065528,NA,1.57181450479327,-2.20228179962616,NA,-2.26193738699308,1.43014747311656,1.41906851796022,1.42144838318375,1.4108626029348,1.40238381934552,1.58950279743231,1.2200348196409,1.41873404717387,1.41857359946423,1.37703970669009,1.43523680953985,1.40242522762449,1.39431248651947,1.52757657249287,1.64194710875115,1.24644096188731,1.18703422825779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Indonesia","Eastern",1,"Math",NA,-1.92113003953641,-1.96899003327094,-1.85918938281844,-1.86043943416557,-1.88303688173953,-1.93642773311967,-1.96255091034361,-1.98879515376107,-1.95586628839222,-1.88528067884665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8347140933576,-1.84280093939695,-1.83078608122216,-1.98923306709325,-2.01488117377898,-1.96105914519989,-2.02557999199505,-2.07175134391314,-1.98052623004267,-1.6116445834211,-1.69554677808177,-1.54232184841871,NA,-0.809542756395798,1.12739061863967,-1.00526432500106,NA,-0.890074072017134,-2.28982217099826,NA,-2.33086680072266,-0.825290198128482,-0.801325631539768,-0.647174035774353,-0.744660164085587,-0.97373390654434,-0.945609300923748,-0.69875940751144,-0.592167254472573,-0.702498318475029,-0.748530565778979,-0.733119691785284,-0.91493765226994,-1.02976060288145,-0.977842065045992,-0.888468410518362,-0.707089808372006,-0.675819938297838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
