"","Country","Region","Round","Subject","Year.PISA","Mean.PISA","StDev.PISA","Per5.PISA","Per10.PISA","Per25.PISA","Per75.PISA","Per90.PISA","Per95.PISA","Mean.M.PISA","Mean.F.PISA","Con.Num.PISA","Con.Alg.PISA","Con.Meas.PISA","Con.Geom.PISA","Con.Data.PISA","Con.Num.F.PISA","Con.Num.M.PISA","Con.Alg.F.PISA","Con.Alg.M.PISA","Con.Meas.F.PISA","Con.Meas.M.PISA","Con.Geom.F.PISA","Con.Geom.M.PISA","Con.Data.F.PISA","Con.Data.M.PISA","Con.SS.PISA","Con.SS.M.PISA","Con.SS.F.PISA","Con.CR.PISA","Con.CR.M.PISA","Con.CR.F.PISA","Con.Quant.PISA","Con.Quant.M.PISA","Con.Quant.F.PISA","Con.Un.PISA","Con.Un.M.PISA","Con.Un.F.PISA","Year.TIMSS","Mean.TIMSS","StDev.TIMSS","Per5.TIMSS","Per10.TIMSS","Per25.TIMSS","Per75.TIMSS","Per90.TIMSS","Per95.TIMSS","Mean.M.TIMSS","Mean.F.TIMSS","Con.Num.TIMSS","Con.Alg.TIMSS","Con.Meas.TIMSS","Con.Geom.TIMSS","Con.Data.TIMSS","Con.Num.F.TIMSS","Con.Num.M.TIMSS","Con.Alg.F.TIMSS","Con.Alg.M.TIMSS","Con.Meas.F.TIMSS","Con.Meas.M.TIMSS","Con.Geom.F.TIMSS","Con.Geom.M.TIMSS","Con.Data.F.TIMSS","Con.Data.M.TIMSS","Con.SS.TIMSS","Con.SS.M.TIMSS","Con.SS.F.TIMSS","Con.CR.TIMSS","Con.CR.M.TIMSS","Con.CR.F.TIMSS","Con.Quant.TIMSS","Con.Quant.M.TIMSS","Con.Quant.F.TIMSS","Con.Un.TIMSS","Con.Un.M.TIMSS","Con.Un.F.TIMSS"
"321","Indonesia","Eastern",2,"Math",NA,-1.97511170447997,-1.87234030567533,-1.55177687203369,-1.64667356054601,-1.84836865938257,-2.07021219892247,-2.15829564614901,-2.27698762579701,-1.91123760370179,-2.05133027726692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73722123386063,0.370663526447368,-1.95058066436533,-1.87400510888998,-1.76119452234,-1.6320822360725,-1.5948950200138,-1.53610619953608,-1.76810469598003,-1.69847590216385,-1.85338449348895,-1.41632695192316,NA,-1.69079279977439,-1.82197145394159,-1.7822187473701,-1.881708230363,-1.40658314076398,-1.42618663087041,NA,NA,-1.69693935302431,-1.68927934238709,-1.74803001625962,-1.87107780774004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Italy","Western",2,"Math",NA,-0.482478058731403,0.863499410379947,-0.656736138344468,-0.590690515706887,-0.541654213752931,-0.414042439784494,-0.36622781540979,-0.35952436196795,-0.422506173500724,-0.5625038046275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.239149936089905,-0.603019766906913,-0.095209819662388,-0.0825033695737726,-0.143927936635396,-0.310769320583711,-0.440621658277996,-0.482265899854352,-0.184458759631504,-0.296559284504799,-0.305018333693819,-0.426360535964159,NA,0.0398503353482181,-0.137239408218977,-0.397403085938887,-0.24586355920655,-0.471109780959319,-0.370249235151457,NA,NA,-0.00574454757286497,0.0754042078214091,-0.186911077730517,-0.104476425812896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Japan","Eastern",2,"Math",NA,0.799925496066662,0.00854949911267226,0.79770505390052,0.795287230644467,0.828288350213626,0.783188711399585,0.759024078310187,0.773522112112861,0.898480870198812,0.695659411687505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38526472414341,0.193630200382954,1.36955663668204,1.40727176101549,1.35028575667864,1.3582575200337,1.38845766878028,1.37535089958463,1.41718315326643,1.33901010276409,1.12575039624345,1.35557901276204,NA,1.55188591656061,1.41498562267152,1.08493480517058,1.1757633573937,1.29189770482639,1.4194751643722,NA,NA,1.55677239224641,1.53396918299374,1.41182518461856,1.41518067692013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Korea","Eastern",2,"Math",NA,1.30447771434787,0.350529463619582,1.28997745742959,1.27927945952907,1.29196121801769,1.28203502439295,1.30081202713832,1.34004534915327,1.29687378813994,1.32474101984501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87258912221341,0.813246841608405,1.58438905027923,1.690140456697,1.73702341847757,1.94937119275237,1.99223142722671,1.98264869940122,1.90307452010064,1.82428893195376,1.7529366888187,2.02155641986173,NA,1.8069280627892,1.54749263750364,1.67006818324011,1.81841662106231,1.93953310776808,2.08167319219595,NA,NA,1.77736301904442,1.82208078302778,1.54348581798848,1.52915495962511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Norway","Western",2,"Math",NA,0.106166195930004,0.179539481366127,0.104048485291372,0.113298180852531,0.0906269696162494,0.0848038732088722,0.154722135386496,0.119841453989317,0.05975893769117,0.150455351284336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.437689505673978,-1.48818639722899,0.0415017162630922,-0.0636454565283388,-0.231822859771516,-0.571554764430181,-0.831298796096269,-1.00025519969791,-0.472394384422145,-0.404399024324726,-0.109022617264056,-1.0563391643017,NA,-0.524885845586529,0.127774621445255,-0.0463230590971709,-0.187440535236677,-1.08276543929314,-1.01455001897997,NA,NA,-0.446925801168895,-0.608860842259438,0.226879484289244,0.0284935706762443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Russian Federation","Eastern",2,"Math",NA,-0.1881559314007,-0.162440483140783,-0.0749596614464729,-0.106698286822287,-0.162285503731423,-0.254411619626617,-0.199523831154978,-0.163420164530886,-0.233793738686505,-0.143116065855832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338419720881942,0.0165968743185389,0.353985226949904,0.313512804380336,0.295546679045203,0.33250144090425,0.322974565639538,0.303648899908296,0.283436630653287,0.36845244438475,0.263369243952494,0.617604048138057,NA,0.404196258531926,-0.212957702408758,0.285252521808894,0.221520632552436,0.698231918796509,0.524612964610372,NA,NA,0.398671601556829,0.399529757859705,-0.224528401550495,-0.180459280949547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Serbia","Eastern",2,"Math",NA,-1.05009930429776,0.179539481366127,-1.17138456021577,-1.09668239135897,-1.02640312100264,-0.992704162856798,-1.01220575439718,-1.05678373063306,-1.09348371950684,-0.981891543399168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.130855625407684,0.547696852511783,-0.4076933303492,-0.327656239164411,-0.196664890517068,-0.0325981804808088,-0.03218646874071,-0.0535850999838169,-0.184458759631504,-0.0808798048649451,-0.305018333693819,0.293615039278748,NA,-0.0330188492885235,-0.761915335284667,-0.299880856260633,-0.323760924499715,0.3924040896296,0.202462572696114,NA,NA,0.0494031091266388,-0.122672517201994,-0.807596920760159,-0.712339266906106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Sweden","Western",2,"Math",NA,0.358442305070607,-0.162440483140783,0.43968876042483,0.421293235597276,0.3856915218552,0.344203955965423,0.321426119641307,0.35952436196795,0.311375517443463,0.423057381485921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.040610366505833,-1.13411974510016,0.334455007531978,0.256939065244035,0.137335817400187,-0.189069446788691,-0.298557244525896,-0.410819099875929,-0.0584869237855989,-0.0089866449849939,0.263369243952494,-0.49835809348845,NA,-0.288060995517119,0.525295665941602,0.324261413680196,0.202046291229145,-0.471109780959319,-0.495529943118113,NA,NA,-0.244717726604048,-0.320749242225397,0.527818074849071,0.503386415280315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Thailand","Western",2,"Math",NA,-1.42851346800866,-1.70135032342188,-1.01475243182016,-1.11868203812645,-1.30039163379595,-1.55141203340937,-1.61650769732087,-1.62330696767347,-1.61768492732411,-1.25449357360075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.943062955524344,0.813246841608405,-1.11078122939453,-1.10083067402719,-1.05803513725104,-0.849725904533083,-0.653718278906145,-0.482265899854352,-1.1382455167505,-0.727918243784506,-0.971403769555014,-0.912344049253122,NA,-0.834579880292681,-0.856563203021892,-0.728978666844952,-1.21958062537111,-0.758947737822293,-1.06824175096568,NA,NA,-0.685898980200078,-0.969000342301989,-0.638318963570257,-1.0732578288052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Tunisia","Western",2,"Math",NA,-2.52170994095128,0.179539481366127,-2.5810737157763,-2.59265837154773,-2.58603003997995,-2.40942769175796,-2.36667562646753,-2.40772375742172,-2.45640685983176,-2.55459556379292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32209304291212,-1.39966973419678,-0.798297718707714,-0.93110945661829,-1.11077209113271,-1.45822527350818,-1.61265307173281,-1.69686149948753,-1.12024954020109,-1.50076971249398,-1.34379563077156,-1.09233794306385,NA,-0.925666361088608,-1.65160529201459,-1.52866095020664,-1.12220891875465,-1.22668441772462,-0.942961042999027,NA,NA,-1.09031512932977,-0.734909667274331,-1.84207332580956,-1.43417639070429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
