"","Country","Region","Round","Subject","Year.Test","Mean.Test","StDev.Test","Per5.Test","Per10.Test","Per25.Test","Per75.Test","Per90.Test","Per95.Test","Mean.M.Test","Mean.F.Test","Con.Num.Test","Con.Alg.Test","Con.Meas.Test","Con.Geom.Test","Con.Data.Test","Con.Num.F.Test","Con.Num.M.Test","Con.Alg.F.Test","Con.Alg.M.Test","Con.Meas.F.Test","Con.Meas.M.Test","Con.Geom.F.Test","Con.Geom.M.Test","Con.Data.F.Test","Con.Data.M.Test","Con.SS.Test","Con.SS.M.Test","Con.SS.F.Test","Con.CR.Test","Con.CR.M.Test","Con.CR.F.Test","Con.Quant.Test","Con.Quant.M.Test","Con.Quant.F.Test","Con.Un.Test","Con.Un.M.Test","Con.Un.F.Test"
"81","Australia","Western",3,"Math",NA,0.3785781650479,0.599016635199583,0.187048394842232,0.295724103184523,0.386902364742475,0.468729789466371,0.344447976010064,0.246564859748417,0.345502189357396,0.42471025952324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Australia","Western",3,"Science",NA,0.442449885044755,1.01987406018072,0.0817199470592858,0.201800056416813,0.368209559764216,0.574856143948599,0.481273326581484,0.416788953964077,0.361405705962405,0.55649739567352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Chile","Western",3,"Math",NA,0.353094843652336,-0.456970795314643,0.236198437462302,0.262261540418468,0.274312860208311,0.425953734979325,0.382910630990396,0.308351451044435,0.394067744109693,0.294934878397089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Chile","Western",3,"Science",NA,0.179692530753311,0.0343972720661683,-0.0619690629743479,-0.0457353044931481,0.0807641410673999,0.336343881226772,0.368443626019901,0.383079397858923,0.0881343688122154,0.236642495228299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Chinese Taipei","Eastern",3,"Math",NA,-0.273445726176035,0.875551512897517,-0.138142675205188,-0.221627678286595,-0.300318379493025,-0.315500958979639,-0.405892926410298,-0.439320019685718,-0.242847069434602,-0.311082228246893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Chinese Taipei","Eastern",3,"Science",NA,-0.451782508444311,-0.564373098523205,0.0979320324343622,-0.0694497567400949,-0.200470099559677,-0.641835961549775,-0.78078338363823,-0.828846859036396,-0.350278468727211,-0.526703882751923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Finland","Western",3,"Math",NA,0.501263300360522,1.11395073157591,0.302057426652898,0.380988703926629,0.507435748239697,0.57727878280052,0.685822495061726,0.729889496234159,0.41815470902003,0.570148864461901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Finland","Western",3,"Science",NA,0.221043288833413,1.88467559240687,-0.23770653251562,-0.10481548235302,0.154587701593375,0.398486463061204,0.556231457055821,0.638731470783021,0.153289613948464,0.304261993908891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Hong Kong SAR","Eastern",3,"Math",NA,0.106851779362263,0.677954893082446,0.305537157484441,0.225749739570824,0.189311457934404,0.0486685767251041,0.0332300835599522,0.078515926894454,0.194363244127936,0.0173087198131168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Hong Kong SAR","Eastern",3,"Science",NA,0.766193894187102,0.154271500328025,0.941819947720728,1.00627625256503,0.850521255410254,0.685822903772537,0.705428203778523,0.712006554745625,0.839500759927034,0.660594227230645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Hungary","Western",3,"Math",NA,-0.0976923515479894,0.0109015164614637,0.00688567787595784,-0.0479946891770455,-0.152980346435806,-0.120866550882283,-0.00911074994880107,0.00285034659392894,-0.113683489082177,-0.0647305179763829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Hungary","Western",3,"Science",NA,-0.140201338777654,0.167813366697829,-0.0168352022465039,-0.123312532237,-0.273117465040349,-0.112441371605399,-0.0636447785477376,-0.036609529519678,-0.220140893325599,-0.018492529974313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Indonesia","Eastern",3,"Math",NA,-0.0205763098641163,-1.73984297346512,0.0939445111777124,0.0315092354876698,0.0152004656655689,-0.0481557048064729,-0.139258847399604,-0.187752863034705,0.0838332961855075,-0.127123416668634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Indonesia","Eastern",3,"Science",NA,0.105343998226394,-1.56299123919429,0.0608999007549269,0.0848259804810125,0.125762154322884,0.130132462806266,0.123488799738881,0.137586925601636,0.170618461781315,0.0206741948876115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Israel","Western",3,"Math",NA,-0.46517354987501,0.44322651467949,-0.684660280018981,-0.647674433337276,-0.555546765141722,-0.387759265810363,-0.365983218233178,-0.312298796380367,-0.344451826103657,-0.573366399656357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Israel","Western",3,"Science",NA,-0.47846598002736,0.966908136141331,-0.878593551205792,-0.705596193877242,-0.627306704676126,-0.354098904608036,-0.303105238920203,-0.274169379457334,-0.323245809746896,-0.620126453644627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
