"","Country","Region","Round","Subject","Year.TIMSS","Mean.TIMSS","StDev.TIMSS","Per5.TIMSS","Per10.TIMSS","Per25.TIMSS","Per75.TIMSS","Per90.TIMSS","Per95.TIMSS","Mean.M.TIMSS","Mean.F.TIMSS","Con.Num.TIMSS","Con.Alg.TIMSS","Con.Meas.TIMSS","Con.Geom.TIMSS","Con.Data.TIMSS","Con.Num.F.TIMSS","Con.Num.M.TIMSS","Con.Alg.F.TIMSS","Con.Alg.M.TIMSS","Con.Meas.F.TIMSS","Con.Meas.M.TIMSS","Con.Geom.F.TIMSS","Con.Geom.M.TIMSS","Con.Data.F.TIMSS","Con.Data.M.TIMSS","Con.SS.TIMSS","Con.SS.M.TIMSS","Con.SS.F.TIMSS","Con.CR.TIMSS","Con.CR.M.TIMSS","Con.CR.F.TIMSS","Con.Quant.TIMSS","Con.Quant.M.TIMSS","Con.Quant.F.TIMSS","Con.Un.TIMSS","Con.Un.M.TIMSS","Con.Un.F.TIMSS","Year.PISA","Mean.PISA","StDev.PISA","Per5.PISA","Per10.PISA","Per25.PISA","Per75.PISA","Per90.PISA","Per95.PISA","Mean.M.PISA","Mean.F.PISA","Con.Num.PISA","Con.Alg.PISA","Con.Meas.PISA","Con.Geom.PISA","Con.Data.PISA","Con.Num.F.PISA","Con.Num.M.PISA","Con.Alg.F.PISA","Con.Alg.M.PISA","Con.Meas.F.PISA","Con.Meas.M.PISA","Con.Geom.F.PISA","Con.Geom.M.PISA","Con.Data.F.PISA","Con.Data.M.PISA","Con.SS.PISA","Con.SS.M.PISA","Con.SS.F.PISA","Con.CR.PISA","Con.CR.M.PISA","Con.CR.F.PISA","Con.Quant.PISA","Con.Quant.M.PISA","Con.Quant.F.PISA","Con.Un.PISA","Con.Un.M.PISA","Con.Un.F.PISA"
"330","Lithuania","Eastern",2,"Math",NA,0.612690611234259,-0.59681828608358,0.768931892994259,0.734848209573789,0.652846043034943,0.543725183717932,0.533661214421023,0.510564863387699,0.575893980557096,0.627672184842382,0.633027318429371,0.342547344604122,NA,0.659816688586354,0.854045907300565,0.655731736994126,0.606470564503772,0.368131196726278,0.297551620484842,NA,NA,0.675332154544819,0.62687367902907,0.874196877776987,0.828063182090267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355516239510837,-0.137732830174119,0.38980855356055,0.360814453236606,0.385481978487513,0.355856058043286,0.322251364410156,0.291954391956204,0.299102004055085,0.409520391102513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","Malaysia","Eastern",2,"Math",NA,0.196768640614421,-0.689428020131032,0.387389641907754,0.344471393863168,0.248936998149737,0.130551429335967,0.122642639338993,0.0796705611000581,0.149460688238956,0.228446060207651,0.433006983758885,-0.0656940112939415,NA,0.25051052909568,0.14056707455785,0.520374268348549,0.319880655740653,-0.0607595179062788,-0.0855033392197821,NA,NA,0.254467338094499,0.23187742853234,0.110269307079802,0.155173679778415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Morocco","Western",2,"Math",NA,-1.01200458649949,-0.59681828608358,-0.809863628743002,-0.878709295363444,-0.988034451811209,-1.04441143468774,-1.09715442219477,-1.15915055797691,-0.891538231243562,-1.12892276355043,-0.927131292000418,-1.36080451966021,NA,-0.854616101529138,-1.15426488116041,-1.00916512734646,-0.813452165277136,-1.44750616188488,-1.24834875260882,NA,NA,-0.994098284041449,-0.689780489293365,-1.19932081411537,-1.10173312642674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Norway","Western",2,"Math",NA,0.131780832705071,-1.89335456274791,0.571582452777101,0.474596999100042,0.299425628760388,-0.024388728557269,-0.22208261718142,-0.351223741187583,0.13691853258254,0.121985760305057,0.393002916824788,-0.473935367192004,NA,0.00492683340127628,0.61621962971966,0.412088293432088,0.358961097844714,-0.532539304002091,-0.40015562754858,NA,NA,0.0300061026543287,-0.0314534051321474,0.669573421340241,0.561446586834627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417861467316495,0.183643773565491,0.40729996301519,0.42892324890374,0.417227553186484,0.399557679206496,0.428702938720926,0.387255566532582,0.389261938291785,0.441669655450748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Oman","Western",2,"Math",NA,-1.12898264073632,0.792327724628201,-1.38875532004666,-1.30812379264513,-1.16474465894849,-1.01858807503887,-1.01760243992083,-1.02449608851202,-1.40576661315661,-0.836156938818296,-1.27383320542926,-0.952563163762147,NA,-0.97740794937634,-0.916438603579506,-1.03623662107558,-1.51690012315025,-0.632613804083021,-1.26202928688398,NA,NA,-0.699492912526225,-1.22960869830556,-0.680941391142283,-1.12712518311776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Palestinian Nat'l Auth.","Western",2,"Math",NA,-1.19397044864567,1.44059586296037,-1.54663487222039,-1.46427451892937,-1.31621055078044,-1.03149975486331,-0.938050457646892,-0.903307065993622,-1.34305583487453,-1.02246246364784,-1.23382913849516,-1.07925875697189,NA,-0.963764410726651,-1.15426488116041,-1.09037960853381,-1.37360516876869,-0.889948232862555,-1.23466821833365,NA,NA,-0.825752357461321,-1.0847767397901,-0.994697357678627,-1.31756560830036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Qatar","Western",2,"Math",NA,-1.97382414355786,0.607108256533297,-2.11236993417624,-2.07586486354268,-1.99780706402423,-1.92240566274942,-1.87941558122187,-1.83242290530135,-2.1081273299159,-1.8209147129173,-1.6605391857922,-2.06466892638101,NA,-2.1507522732496,-2.02629456562373,-1.55059500192877,-1.73835596173993,-1.91928594798069,-2.17862508332005,NA,NA,-1.94805853466217,-2.30926511632996,-1.79954961966316,-2.21898362083133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.26298332832681,0.0229554716956858,-2.2513942740901,-2.31245577669842,-2.29701908357559,-2.28080841880375,-2.17175694801362,-2.02704085606898,-2.34558940022145,-2.16242075675626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Romania","Eastern",2,"Math",NA,0.0278003400501111,1.25537639486546,-0.309911713526203,-0.228081269179076,-0.0792391008194936,0.182198148633713,0.241970612749905,0.254721371404412,-0.0512138022636979,0.108678222817232,-0.0203724414942161,0.272160903932042,NA,0.1004316039491,-0.387935764510828,0.0601588749535897,-0.0839505793346512,0.396723911035115,0.16074627773319,NA,NA,0.184323202019446,0.0475458449671987,-0.408110115893288,-0.378059510732864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.751111554039597,-1.10186264139295,-0.659676013717855,-0.694871879603979,-0.693867561277523,-0.794953299254591,-0.879130688525685,-0.899310290248514,-0.737737239666966,-0.763927757608053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Russian Federation","Eastern",2,"Math",NA,0.690675980725479,-0.318989083941223,0.782088522342069,0.734848209573789,0.678090358340269,0.647018622313423,0.639730524119612,0.631753885906098,0.663689070152007,0.694209872281503,0.646362007407403,0.83525242930868,NA,0.700747304535421,0.378393352138755,0.642195990129568,0.632524192573146,0.882800054285345,0.776370320115621,NA,NA,0.675332154544819,0.705872929128416,0.342175891041447,0.421790275034054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199653169996691,-0.137732830174119,0.26736868737807,0.258651259735904,0.226754104992654,0.151915159281637,0.17017768682334,0.180769688283764,0.178888758406151,0.216624805013105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Saudi Arabia","Western",2,"Math",NA,-1.68787778875672,-0.967257222273388,-1.45453846678572,-1.49029963997675,-1.55603154618103,-1.76746550485618,-1.85289825379722,-1.8862846930873,-1.71932050456701,-1.60799411311211,-1.99390641024301,-1.6141957060797,NA,-1.35942703156764,-1.4581540136249,-1.92959591413638,-2.02494587050305,-1.64765516204674,-1.56300104093762,NA,NA,-1.21855951948162,-1.4666064486036,-1.34937801550232,-1.52070206182846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Singapore","Eastern",2,"Math",NA,1.74347846885695,0.607108256533297,1.43991998973259,1.52861440151872,1.66261865524796,1.83489316616157,1.81975159451641,1.80324777025062,1.62943505569603,1.8386580962344,1.84648401543032,1.69396700550805,NA,1.62850793271428,1.52788702711313,1.95516343599166,1.72677657148687,1.76917419785929,1.59720237662553,NA,NA,1.74152302288563,1.52219851348833,1.63812444847417,1.42477651432908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Slovenia","Eastern",2,"Math",NA,0.54770280332491,-1.3376961584632,0.939968074515795,0.825936133239601,0.665468200687606,0.401696705649131,0.33478125873617,0.295117712243878,0.588436136213512,0.507904347451963,0.579688562517241,0.412933785276201,NA,0.550668379388841,0.695495055579962,0.533910015213107,0.619497378538459,0.396723911035115,0.420676428961328,NA,NA,0.506986227964691,0.600540595662622,0.628648730052892,0.751887012017227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636069764636299,-0.298421132043924,0.792110971017272,0.718385630489062,0.6235737887298,0.603498577968145,0.641606087342468,0.641392032069588,0.599635118177418,0.682789138062508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Sweden","Western",2,"Math",NA,0.41772718750621,-1.5229156265581,0.768931892994259,0.695810528002727,0.564490939466304,0.259668227580331,0.175677294188287,0.0931360080465468,0.425388112680105,0.414751585037192,0.646362007407403,-0.0375394350251095,NA,0.182292835847235,0.893683620230716,0.669267483858683,0.619497378538459,-0.0464631607518603,-0.00342013356879128,NA,NA,0.184323202019446,0.179211261799442,0.887838441539437,0.878847295472293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60489715073347,-0.137732830174119,0.669671104834792,0.667304033738711,0.639446576079286,0.588931370913742,0.550361880790379,0.561974386589274,0.569581806765185,0.650639873714274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Syrian Arab Republic","Western",2,"Math",NA,-0.830038724353306,-0.411598817988676,-0.704610593960518,-0.722558569079195,-0.786079929368605,-0.863647917145633,-0.885015802797598,-0.903307065993622,-0.665779429428076,-0.995847388672188,-0.873792536088289,-0.741403841745908,NA,-0.568101789885667,-0.94286374553294,-1.03623662107558,-0.696210838964951,-0.889948232862555,-0.605363641676057,NA,NA,-0.685464085311215,-0.439616197312102,-1.06290517649088,-0.80972447448009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Thailand","Western",2,"Math",NA,-0.232150891587288,0.514498522485845,-0.204658678743719,-0.241093829702763,-0.29381578091476,-0.230975605748251,-0.0894959800581841,0.0392742202605917,-0.327141226704847,-0.117549914475781,-0.193723398208637,-0.361317062116677,NA,-0.227013323643439,-0.0708340610696211,-0.0616628468274291,-0.331460045993708,-0.275204875222557,-0.441197230374076,NA,NA,-0.15236865114081,-0.294784238796634,0.0420614882675531,-0.174923057204758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.719938940136768,-1.58392754700236,-0.467270509716814,-0.524599890436143,-0.63037641187958,-0.794953299254591,-0.863923320767004,-0.883426761152451,-0.81287051819755,-0.635330700215114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Tunisia","Western",2,"Math",NA,-0.505099684806557,-1.80074482870046,0.00584739082124928,-0.123980784989577,-0.331682253872748,-0.682884399603524,-0.805463820523657,-0.876376172100645,-0.314599071048431,-0.689774026452228,-0.447082488791252,-0.502089943460836,NA,-0.295231016891884,-0.625762042091733,-0.616628468274292,-0.266325975820272,-0.646910161237439,-0.34543349044792,NA,NA,-0.461002849871044,-0.123619196914718,-0.83099859252923,-0.416147595769384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53042690161032,0.183643773565491,-1.69166917154162,-1.66542221786065,-1.59861644019822,-1.42134320259394,-1.41138856007954,-1.45523380861072,-1.41393674644222,-1.63195789501039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","Turkey","Western",2,"Math",NA,-0.349128945824118,2.08886400129253,-0.651984076569276,-0.631470645413384,-0.596747564578665,-0.205152246099378,0.162418630475964,0.362444946976322,-0.302056915392015,-0.397008201720093,-0.393743732879123,-0.262776045175765,NA,-0.649963021783801,-0.176534628883357,-0.454199505899601,-0.331460045993708,-0.260908518068138,-0.249669750521764,NA,NA,-0.657406430881193,-0.637114322560468,-0.176203531931643,-0.174923057204758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.610834791476866,0.344332075435296,-0.502253328626094,-0.541627089352927,-0.662121986578552,-0.692982849873766,-0.468531759041284,-0.295736184598123,-0.602497338311916,-0.619256068040997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Ukraine","Eastern",2,"Math",NA,0.040797901631981,0.236669320343489,-0.0336224972221822,0.00614482024729689,0.0343603180544708,0.0530813503893492,0.0430906570650516,0.0796705611000581,0.0365812873312132,0.0421405353781107,0.0196316254398811,0.0750788700502182,NA,0.114075142598789,-0.00477120618603634,0.0330873812244744,0.0072371189081594,0.0965004107923252,0.0376214692567041,NA,NA,0.0861214115143713,0.139711636749769,-0.0261463305446956,0.00282133963233489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","United States","Western",2,"Math",NA,0.638685734397999,-0.874647488225936,0.874184927776743,0.812923572715913,0.690712515992932,0.569548543366804,0.507143886996376,0.483633969494721,0.676231225808423,0.601057109866733,0.6863660743415,0.595938531023609,NA,0.291441145044748,0.959746475114301,0.669267483858683,0.710685076781269,0.5396874825793,0.625884443088805,NA,NA,0.212380856449467,0.363542845364583,0.901480005301886,1.00580757892736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168480556093862,-0.137732830174119,0.214894459014149,0.173515265151986,0.147390168245225,0.181049573390444,0.185385054582022,0.180769688283764,0.178888758406151,0.168400908490753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
