"","Country","Region","Round","Subject","Year.Test","Mean.Test","StDev.Test","Per5.Test","Per10.Test","Per25.Test","Per75.Test","Per90.Test","Per95.Test","Mean.M.Test","Mean.F.Test","Con.Num.Test","Con.Alg.Test","Con.Meas.Test","Con.Geom.Test","Con.Data.Test","Con.Num.F.Test","Con.Num.M.Test","Con.Alg.F.Test","Con.Alg.M.Test","Con.Meas.F.Test","Con.Meas.M.Test","Con.Geom.F.Test","Con.Geom.M.Test","Con.Data.F.Test","Con.Data.M.Test","Con.SS.Test","Con.SS.M.Test","Con.SS.F.Test","Con.CR.Test","Con.CR.M.Test","Con.CR.F.Test","Con.Quant.Test","Con.Quant.M.Test","Con.Quant.F.Test","Con.Un.Test","Con.Un.M.Test","Con.Un.F.Test"
"485","Australia","Western",2,"Math",NA,0.738061499254162,0.025831761037455,0.679878578927026,0.692998546728804,0.736142205413734,0.777134900769467,0.695912268595475,0.655602845008763,0.628799447629893,0.849741361093971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Australia","Western",2,"Science",NA,0.679451494389895,1.11892777253817,0.526971653617109,0.591705745197717,0.675995742027186,0.714013859427656,0.647287560277739,0.651391849391325,0.535364904949225,0.865794257156677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Bulgaria","Eastern",2,"Math",NA,-0.47664255180508,0.165393602658784,-0.22540687017849,-0.306043375744613,-0.465603434362538,-0.530595278130947,-0.474618446679107,-0.42168885358837,-0.443608116653966,-0.481042587394425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Bulgaria","Eastern",2,"Science",NA,-0.184678157023116,0.105970455504929,-0.296865749364407,-0.281239178353893,-0.307515061154182,-0.197381205106596,-0.131115342285905,-0.209838484355347,-0.211532627717138,-0.165044929670851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Chinese Taipei","Eastern",2,"Math",NA,-0.326937014773635,0.149599352320909,0.0787835580795275,-0.0601249995917634,-0.322944274670236,-0.389956058092419,-0.442526743551666,-0.438808251624159,-0.291178187882534,-0.347347158270928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","Chinese Taipei","Eastern",2,"Science",NA,-0.0777301141800275,-0.186049232479791,0.463153065382361,0.305670258263632,0.089588820571308,-0.341991393127739,-0.431683853751681,-0.521114481868566,0.0387041057727149,-0.180853606583626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Colombia","Western",2,"Math",NA,0.097971486770333,0.025831761037455,-0.216310545996763,-0.162982058997944,-0.0138422342428013,0.224079242505849,0.22326338063304,0.168439864568253,-0.0332367298976184,0.250127639995645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Colombia","Western",2,"Science",NA,-0.0452065966638948,-0.213560188256524,-0.785142326251342,-0.553604094889145,-0.202963489050042,0.274194700762581,0.293285852075396,0.294323095784686,-0.298318673641581,0.262444288479202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Czech Republic","Eastern",2,"Math",NA,0.460347927811857,2.73332701970776,-0.186286093954699,-0.0304041158506805,0.255972488467126,0.733264174578326,0.879604973721663,0.893968026350504,0.443234482598414,0.446032160187939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Czech Republic","Eastern",2,"Science",NA,-0.0181179152835961,1.59214934423817,-0.258687875929106,-0.188927461704521,-0.125123082079346,0.104311535074166,0.165436583361477,0.187022604233331,0.00934096484901425,-0.039102534261946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
