"","Country","Region","Round","Subject","Year.TIMSS","Mean.TIMSS","StDev.TIMSS","Per5.TIMSS","Per10.TIMSS","Per25.TIMSS","Per75.TIMSS","Per90.TIMSS","Per95.TIMSS","Mean.M.TIMSS","Mean.F.TIMSS","Con.Num.TIMSS","Con.Alg.TIMSS","Con.Meas.TIMSS","Con.Geom.TIMSS","Con.Data.TIMSS","Con.Num.F.TIMSS","Con.Num.M.TIMSS","Con.Alg.F.TIMSS","Con.Alg.M.TIMSS","Con.Meas.F.TIMSS","Con.Meas.M.TIMSS","Con.Geom.F.TIMSS","Con.Geom.M.TIMSS","Con.Data.F.TIMSS","Con.Data.M.TIMSS","Con.SS.TIMSS","Con.SS.M.TIMSS","Con.SS.F.TIMSS","Con.CR.TIMSS","Con.CR.M.TIMSS","Con.CR.F.TIMSS","Con.Quant.TIMSS","Con.Quant.M.TIMSS","Con.Quant.F.TIMSS","Con.Un.TIMSS","Con.Un.M.TIMSS","Con.Un.F.TIMSS","Year.PISA","Mean.PISA","StDev.PISA","Per5.PISA","Per10.PISA","Per25.PISA","Per75.PISA","Per90.PISA","Per95.PISA","Mean.M.PISA","Mean.F.PISA","Con.Num.PISA","Con.Alg.PISA","Con.Meas.PISA","Con.Geom.PISA","Con.Data.PISA","Con.Num.F.PISA","Con.Num.M.PISA","Con.Alg.F.PISA","Con.Alg.M.PISA","Con.Meas.F.PISA","Con.Meas.M.PISA","Con.Geom.F.PISA","Con.Geom.M.PISA","Con.Data.F.PISA","Con.Data.M.PISA","Con.SS.PISA","Con.SS.M.PISA","Con.SS.F.PISA","Con.CR.PISA","Con.CR.M.PISA","Con.CR.F.PISA","Con.Quant.PISA","Con.Quant.M.PISA","Con.Quant.F.PISA","Con.Un.PISA","Con.Un.M.PISA","Con.Un.F.PISA"
"305","Australia","Western",2,"Math",NA,0.239622209698212,-0.591027703914742,0.473116084222709,0.410049893901818,0.290390362359705,0.125050824327536,0.166640746712712,0.192356230492444,0.368625418909043,0.0988804996776354,0.382385808524678,-0.0771457589993335,NA,0.175815920733621,0.668298111271259,0.260589530588844,0.50049390709915,-0.245523012425623,0.0660634100155799,NA,NA,0.0571611809279185,0.289377998987491,0.535073701411957,0.787479332705346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856371942154612,-0.447058393831046,0.989919301541612,0.941169031308282,0.88454920474249,0.79090345986051,0.782112557082773,0.790480924968122,0.882988778321106,0.822829132669697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Bulgaria","Eastern",2,"Math",NA,-0.238427086457822,1.26602655701956,-0.793095098363258,-0.632954923435656,-0.361683804615679,-0.0510770972605434,-0.0431587545442995,-0.00547850023554449,-0.329088307732678,-0.158936754083071,-0.346739673831698,-0.00061226792856645,NA,-0.108240413784985,-0.641788130842601,-0.274202416515127,-0.417400324067245,0.0946222188945098,-0.0990951150233707,NA,NA,-0.0196683633300359,-0.189052560460766,-0.596935619215246,-0.66532515910798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04326955033687,1.55073380360144,-1.32215249178503,-1.25410941128356,-1.16782560083207,-0.901033152054234,-0.802601793125876,-0.685799240507147,-1.13540804960842,-0.93015467171357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Chinese Taipei","Eastern",2,"Math",NA,1.76340434119557,1.58899251544291,1.03918696584938,1.21465361013358,1.62351977039827,1.94503934740436,1.97990786471974,1.98808686325418,1.73498146691575,1.78227550952695,1.5813921572885,2.15763218026707,NA,1.74560092728381,1.30022206334971,1.58946649005932,1.54721539878013,2.16641590057168,2.13805217868605,NA,NA,1.7781429723061,1.71017178159141,1.34820715707375,1.23221540162779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37122804759623,1.85808644936029,0.952627821004086,0.996512185323203,1.18794374121873,1.535355569103,1.55686179496256,1.60243501597952,1.39197580449464,1.35945682788906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Colombia","Western",2,"Math",NA,-1.49330648886741,-0.591027703914742,-1.23999316280536,-1.27365788265725,-1.3615308606446,-1.59219641115624,-1.67659772861675,-1.67946468331852,-1.20123046603483,-1.78166888069458,-1.78878785004764,-1.31698831434576,NA,-1.55842275316944,-1.18123540700713,-2.07304805677394,-1.48022522331255,-1.55972049707159,-1.06001744252272,NA,NA,-1.83284560781776,-1.27639474102499,-1.45790045462185,-0.902517729199952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.80667687909512,-0.447058393831046,-1.78829599850411,-1.78909323342779,-1.77461467378455,-1.79775955636905,-1.87668596382285,-1.94063738116112,-1.66194635254656,-1.91397211294908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Czech Republic","Eastern",2,"Math",NA,0.359134533737221,-0.994735151943938,0.726358320739903,0.618650857369313,0.464276806886473,0.183760131523563,0.151655068051497,0.177138174282598,0.354089716270674,0.356697753438342,0.512008116499144,0.121841317784661,NA,0.340269588086498,0.467931980124433,0.503676779272467,0.516597314663473,0.156466806407261,0.0810778213827572,NA,NA,0.303015722553373,0.361867477691772,0.471298528418875,0.446515013198136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678835354071296,1.85808644936029,0.337318392134898,0.387737491159078,0.545461193386693,0.807822825979658,0.975799866552719,1.04882995392629,0.654822180381247,0.661840824103887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Hong Kong SAR","Eastern",2,"Math",NA,1.37498928806879,0.620094640172845,0.905117546516745,1.06565292194252,1.37718064065201,1.44601023623813,1.38048071827114,1.34892850244068,1.2843746851263,1.46379537252843,1.41936427232041,1.36168387313109,NA,1.41669359257805,1.03820481492694,1.52464322374368,1.30566428531529,1.40881970354048,1.3122595534913,NA,NA,1.47082479527428,1.36222228381086,1.14093784484623,0.935724689012828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33572072997956,0.321323220566065,1.19502244449801,1.25478023739283,1.34856437817674,1.34924254179238,1.34556654826807,1.32563248495291,1.37442452773003,1.30579405836713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Hungary","Western",2,"Math",NA,0.55334206030061,-0.106578766279707,0.622082105703411,0.573950650911993,0.522238955062063,0.536015974699722,0.526297034581876,0.527153467109039,0.557589553207843,0.538686403151782,0.609224847479995,0.412668583853576,NA,0.489772922043658,0.652885331952272,0.5685000455881,0.645424575178055,0.419306303336455,0.411394871460658,NA,NA,0.472040719920872,0.492348539359479,0.64668025414985,0.654058512028612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341515836712996,0.0139705748072206,0.393255612941188,0.406185209164052,0.366993818988905,0.283322476286087,0.3595220636938,0.421410883599305,0.338899198618365,0.339864206972266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Indonesia","Eastern",2,"Math",NA,-1.23934280028452,0.0549042129319712,-1.18040675421308,-1.19915753856171,-1.23111602724952,-1.22526324118107,-1.19705601145787,-1.16205077218378,-1.2157661686732,-1.25086865236371,-1.30270419514339,-1.08738784113346,NA,-1.19961475167226,-1.22747374496409,-1.26275722782853,-1.31919114766932,-1.11134723760414,-1.06001744252272,NA,NA,-1.24894107145731,-1.16041157509814,-1.23468734914607,-1.19900844181492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43385004412016,-1.67646897686642,-1.06111212802235,-1.14342310325372,-1.32844623779008,-1.52704969846269,-1.5949589682302,-1.70074185427139,-1.36357464754828,-1.52044513645487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Israel","Western",2,"Math",NA,-0.253366126962698,1.02380208820204,-0.688818883326766,-0.573354648159229,-0.332702730527884,-0.0951090776575633,-0.0731301118667298,-0.035914612655235,-0.241874091902463,-0.249931078939791,-0.168509000366807,-0.0924524572134869,NA,-0.586651082447899,-0.256468647867937,-0.193173333620586,-0.143642395473759,-0.0909115436437446,-0.114109526390548,NA,NA,-0.588206990838898,-0.580495745463886,-0.278059754249837,-0.220589090185533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52841344489525,2.47279174087798,-1.04246638775358,-0.940498205199011,-0.757350639717158,-0.275016605645778,-0.133500178593335,-0.0952871743170394,-0.503562086082655,-0.554515285060013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Italy","Western",2,"Math",NA,0.000597561620195348,-0.833252172732259,0.234770449853586,0.21634899925343,0.102013380789038,-0.10978640445657,-0.222986898478881,-0.264185455802914,0.0633756635032899,-0.0679424292263512,-0.0226839038955313,-0.245519439355021,NA,0.220666920920769,0.144263614425715,-0.112144250726045,0.033495087733791,-0.307367599938375,-0.174167171859257,NA,NA,0.164722542889055,0.260382207505779,0.0886474904603839,0.179673371844669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173340268728619,0.782352189204332,-0.315282517271815,-0.257932639014993,-0.221948516523794,-0.122742310573451,-0.0806763669197137,-0.0768336722485986,-0.117433997261354,-0.250426257769038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
