"","Country","Region","Round","Subject","Year.Test","Mean.Test","StDev.Test","Per5.Test","Per10.Test","Per25.Test","Per75.Test","Per90.Test","Per95.Test","Mean.M.Test","Mean.F.Test","Con.Num.Test","Con.Alg.Test","Con.Meas.Test","Con.Geom.Test","Con.Data.Test","Con.Num.F.Test","Con.Num.M.Test","Con.Alg.F.Test","Con.Alg.M.Test","Con.Meas.F.Test","Con.Meas.M.Test","Con.Geom.F.Test","Con.Geom.M.Test","Con.Data.F.Test","Con.Data.M.Test","Con.SS.Test","Con.SS.M.Test","Con.SS.F.Test","Con.CR.Test","Con.CR.M.Test","Con.CR.F.Test","Con.Quant.Test","Con.Quant.M.Test","Con.Quant.F.Test","Con.Un.Test","Con.Un.M.Test","Con.Un.F.Test"
"495","Hungary","Western",2,"Math",NA,-0.0565827476542923,-0.357555209453273,0.00121567915932724,0.066320862003319,0.0386189407665999,-0.132648612788968,-0.0979988133814846,-0.0677036075102999,-0.0592436272938094,-0.0548353983921402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Hungary","Western",2,"Science",NA,-0.409528782376997,-0.402358818030144,-0.256342082046914,-0.290454309362939,-0.351172601402675,-0.459227612596665,-0.499031504041589,-0.488159427738659,-0.439005073541633,-0.380482096713792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Indonesia","Eastern",1,"Math",NA,-0.313050842241996,-3.22116212525897,0.11015223191176,NA,-0.159230636158066,-0.163882139034931,NA,-0.21299982502219,-0.262677757850605,-0.340884679770692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Indonesia","Eastern",1,"Science",NA,-0.024296019087042,-3.30445169025383,0.80720273727512,NA,0.245689187386579,-0.307568985769989,NA,-0.514357510002328,0.0474805048130074,-0.130266769446569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Indonesia","Eastern",2,"Math",NA,0.248944992398626,-3.52329198407396,1.06682892604019,0.853777432963081,0.515301555964876,-0.0267164573044518,-0.244214418314744,-0.397717236221018,0.365259491208601,0.114693789487932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Indonesia","Eastern",2,"Science",NA,0.197871351988838,-1.86106567183911,0.719692110831552,0.60251825786518,0.430501422386713,0.0156021872695109,-0.065362774445745,-0.142697701875445,0.361587546060121,0.0386237898389523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Italy","Western",1,"Math",NA,0.1258715141176,0.701791983886482,-0.066776837686573,NA,0.0544233864391976,-0.603793031559682,NA,-0.517792450433291,0.205542050751785,0.0689909395622001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Italy","Western",1,"Science",NA,0.291829654763645,0.277946951162619,-0.136252554002681,NA,0.232352632524552,0.377988733968953,NA,0.398172106109776,0.374849182185455,0.242470736433311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Italy","Western",2,"Math",NA,0.0707923639558027,1.96232632748341,-0.188296975749632,-0.142937555680167,-0.0327474263949648,0.172096620409474,0.259726144802813,0.2727999366785,0.0777907366127641,0.0431206756885876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Italy","Western",2,"Science",NA,0.1215717252237,0.301530690090897,-0.0482935911709958,-0.0163707993202421,0.0497138095618383,0.175513069888942,0.228255410452125,0.23475068076837,0.122949134541502,0.138767246500484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Japan","Eastern",1,"Math",NA,-0.276080245036689,1.1331257802006,-0.442194081115751,NA,-0.27781954634428,0.11950322694227,NA,0.137169567265208,-0.271501766081896,-0.253146165003334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Japan","Eastern",1,"Science",NA,0.252863640206363,1.45208127352771,-0.0626521395813395,NA,0.171748647614191,0.276906618003491,NA,0.340836339877328,0.253609849687465,0.238228211905473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Japan","Eastern",2,"Math",NA,-0.411657159981831,-0.357555209453273,-0.520687390823661,-0.525971354133836,-0.399092291569716,-0.359506530918978,-0.431907689208375,-0.445053683444265,-0.372661693840494,-0.4504927841489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Japan","Eastern",2,"Science",NA,-0.247919192736487,0.90356452307817,-0.593094065441314,-0.555152771109632,-0.347898280195892,-0.144653955306497,-0.15096426453941,-0.121709925627975,-0.199944790132159,-0.279867570872774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Korea","Eastern",1,"Math",NA,-0.478368327606975,-0.82004436601763,-0.00725124689884549,NA,-0.378356039664495,0.0274813072670954,NA,0.0657984780540802,-0.434465322414025,-0.577424258900524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Korea","Eastern",1,"Science",NA,-0.0599098376050571,0.922194982892535,-0.0206939619053441,NA,0.0115837178595264,-0.0726450791918348,NA,-0.039762365421704,0.0377719776806715,-0.219135249726772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Korea","Eastern",2,"Math",NA,-0.453261217326101,-0.583694034587819,-0.323805963012215,-0.404841084132665,-0.400002233509162,-0.482325016114934,-0.512154173319225,-0.513927204861924,-0.511353510505126,-0.377863734629537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Korea","Eastern",2,"Science",NA,-0.40285886633402,-0.0179788752275893,-0.343209270333019,-0.323695953306482,-0.360649751899309,-0.444907403620671,-0.440238997177416,-0.484464392245759,-0.463133993159237,-0.344146101074184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Norway","Western",1,"Math",NA,0.995822666587501,0.807402556012862,0.947116137827615,NA,0.923377137747236,-0.045777684435413,NA,-0.0534049231902672,1.03446312500082,0.947468923423963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Norway","Western",1,"Science",NA,0.193015378360439,1.17921279114576,-0.168295163039631,NA,-0.0046831187253705,0.337901178533604,NA,0.583513385176343,0.241629854436297,0.142829688135976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Norway","Western",2,"Math",NA,0.771260136725437,1.97909777401317,0.331053273000385,0.454812249168091,0.602410444306521,0.855187896050301,1.06915107622179,1.14541986202354,0.781290910731492,0.757398437797993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Norway","Western",2,"Science",NA,0.563987514249814,1.13516095318007,0.258092561511806,0.446542836286058,0.508687205768691,0.594217846783481,0.724509140095215,0.782244875669685,0.58879430560622,0.539437468769414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Russian Federation","Eastern",1,"Math",NA,-0.260618601185144,0.0562732073834041,-0.313727516572035,NA,-0.25038466198505,-0.710559989330605,NA,-0.636044956936252,-0.198047999391447,-0.331023053333439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Russian Federation","Eastern",1,"Science",NA,-0.113914749034523,0.0590497232743067,-0.176934530391071,NA,-0.109551509976516,-0.104216617719685,NA,-0.0532955316191484,-0.0163263336270084,-0.176377491053316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Russian Federation","Eastern",2,"Math",NA,-0.239861255251688,-0.407800623288248,-0.170697875922978,-0.143305020176256,-0.160771664469202,-0.296804538793166,-0.292427050417392,-0.270409820486245,-0.224358313840163,-0.23652913684755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Russian Federation","Eastern",2,"Science",NA,-0.682697059550543,-0.351430980463261,-0.642826936857915,-0.621442589017187,-0.582030232101942,-0.707108720161489,-0.681887443316535,-0.709356881805811,-0.652912218484079,-0.688931254219512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Serbia","Eastern",1,"Math",NA,-0.220570919401381,-2.5756433487559,0.317986250839112,NA,-0.0496315321909794,-1.16270531082372,NA,-1.23245423728596,-0.17406484170034,-0.255600730253245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Serbia","Eastern",1,"Science",NA,-0.20439452064408,-2.79683530585485,0.554215012137939,NA,0.0191955869656614,-0.405553354688635,NA,-0.634638502039674,-0.158126135850696,-0.233055497232301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Serbia","Eastern",2,"Math",NA,-0.523463951956432,-0.525062897487962,-0.297342031320233,-0.323879552615774,-0.395452523811935,-0.59726326616712,-0.674580193385863,-0.703482289435776,-0.502548658312954,-0.523302657314043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","Serbia","Eastern",2,"Science",NA,-0.0276395067147889,-2.06264807424991,0.576041544714362,0.311226480963652,0.0339542446591889,-0.188091169578677,-0.261382160739341,-0.281655889697538,0.00474438516547315,-0.101763354865012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Sweden","Western",1,"Math",NA,0.558929641588937,1.29154163839017,0.433142881780202,NA,0.500530181141229,0.0255438651997144,NA,0.0417634601947971,0.569107176949836,0.557522048691576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Sweden","Western",1,"Science",NA,0.0108870893634314,0.814252473905266,-0.255783622799039,NA,-0.0690566671964591,0.0793722818153224,NA,0.139279785510511,0.0798249557108391,-0.0580262482028933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Sweden","Western",2,"Math",NA,0.600656940119046,1.00759453886457,0.303981396727125,0.380943417520725,0.474551650221273,0.720270647690956,0.727733277735515,0.816311424108456,0.587245159930826,0.611022997371023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Sweden","Western",2,"Science",NA,0.277936876289707,0.0838767999061775,0.421392188590577,0.411085082746279,0.306074383667939,0.27159657401073,0.227842191144532,0.24029323400772,0.381845756664313,0.188956742126122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Tunisia","Western",1,"Math",NA,-0.311758981539293,0.570676087242508,-0.914466796782409,NA,-0.515906215474222,-1.95667730493834,NA,-2.00660579402168,-0.444532684291056,-0.216327027451131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Tunisia","Western",1,"Science",NA,0.10610315782392,1.27772385811178,-0.719219108063198,NA,-0.167220410024251,0.41070380907627,NA,0.609476131420454,-0.0469873586431067,0.248902951040033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Tunisia","Western",2,"Math",NA,-0.626820536603697,1.87022122307834,-1.10847964123246,-0.989140418234048,-0.792413850404649,-0.487929097144962,-0.409122322575224,-0.363230187134653,-0.750624043704248,-0.506307093894167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","Tunisia","Western",2,"Science",NA,-0.397103892889828,1.77902240591891,-1.40761805903911,-1.01820007666793,-0.629575154817441,-0.118533448625633,-0.035932086071359,0.0410320415892931,-0.634928611963019,-0.193513350448737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","United States","Western",1,"Math",NA,0.0515590102765739,0.164847615445983,-0.00610107349595047,NA,0.0563425275173584,-0.411210604175192,NA,-0.405365207303471,0.0104949619115096,0.0829183762782508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","United States","Western",1,"Science",NA,-0.337407857883958,-0.702572259464125,-0.192536691514744,NA,-0.348193082917475,-0.383275057301233,NA,-0.429342307957892,-0.360300586724587,-0.316244468870398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","United States","Western",2,"Math",NA,-0.205552833545358,0.245458682320744,-0.380362451891563,-0.361365165183589,-0.269661779589064,-0.163210974455848,-0.112211067144217,-0.0931550329817475,-0.242257140966155,-0.169544806578737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","United States","Western",2,"Science",NA,-0.229792393375423,0.722895930543149,-0.526157958373371,-0.533318815078799,-0.375610632779304,-0.102646503066914,-0.0204912833308095,0.00775199562516093,-0.318149539508188,-0.141300439138217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
